-1424.0 944.0 0.00000 6.0 6.0 0.28 0.000001 -1104.0 944.0 0.00000 6.0 6.0 0.28 0.000001 -1424.0 1104.0 0.00000 6.0 6.0 0.28 0.00001 -1104.0 1104.0 0.00000 6.0 6.0 0.28 0.000001 1
-1520.0 1008.0 0.00000 7.0 7.0 0.29 0.000001 -1424.0 1008.0 0.00000 7.0 7.0 0.29 0.000001 -1520.0 1104.0 0.00000 7.0 7.0 0.29 0.00001 -1424.0 1104.0 0.00000 7.0 7.0 0.29 0.000001 1
-1424.0 784.0 0.00000 8.0 8.0 0.30 0.000001 -896.0 784.0 0.00000 8.0 8.0 0.30 0.000001 -1424.0 944.0 0.00000 8.0 8.0 0.30 0.00001 -896.0 944.0 0.00000 8.0 8.0 0.30 0.000001 1
-1488.0 560.0 0.00000 9.0 9.0 0.31 0.000001 -896.0 560.0 0.00000 9.0 9.0 0.31 0.000001 -1488.0 784.0 0.00000 9.0 9.0 0.31 0.00001 -896.0 784.0 0.00000 9.0 9.0 0.31 0.000001 1
-1536.0 560.0 0.00000 10.0 10.0 0.32 0.000001 -1488.0 560.0 0.00000 10.0 10.0 0.32 0.000001 -1536.0 672.0 0.00000 10.0 10.0 0.32 0.00001 -1488.0 672.0 0.00000 10.0 10.0 0.32 0.000001 1
-896.0 208.0 0.00000 1.0 1.0 0.33 0.000001 -768.0 208.0 0.00000 1.0 1.0 0.33 0.000001 -896.0 720.0 0.00000 1.0 1.0 0.33 0.00001 -768.0 720.0 0.00000 1.0 1.0 0.33 0.000001 1
-1600.0 208.0 0.00000 2.0 2.0 0.32 0.000001 -896.0 208.0 0.00000 2.0 2.0 0.32 0.000001 -1600.0 560.0 0.00000 2.0 2.0 0.32 0.00001 -896.0 560.0 0.00000 2.0 2.0 0.32 0.000001 1
-992.0 -144.0 0.00000 3.0 3.0 0.33 0.000001 -912.0 -144.0 0.00000 3.0 3.0 0.33 0.000001 -992.0 208.0 0.00000 3.0 3.0 0.33 0.00001 -912.0 208.0 0.00000 3.0 3.0 0.33 0.000001 1
-1744.0 -816.0 0.00000 4.0 4.0 0.34 0.000001 -1184.0 -816.0 0.00000 4.0 4.0 0.34 0.000001 -1744.0 -592.0 0.00000 4.0 4.0 0.34 0.00001 -1184.0 -592.0 0.00000 4.0 4.0 0.34 0.000001 1
-1456.0 -592.0 0.00000 5.0 5.0 0.35 0.000001 -1056.0 -592.0 0.00000 5.0 5.0 0.35 0.000001 -1456.0 -432.0 0.00000 5.0 5.0 0.35 0.00001 -1056.0 -432.0 0.00000 5.0 5.0 0.35 0.000001 1
-3000.0 -1184.0 0.00000 6.0 6.0 0.36 0.000001 -2880.0 -1184.0 0.00000 6.0 6.0 0.36 0.000001 -3000.0 -816.0 0.00000 6.0 6.0 0.36 0.00001 -2880.0 -816.0 0.00000 6.0 6.0 0.36 0.000001 1
-2880.0 -1168.0 0.00000 7.0 7.0 0.37 0.000001 -2768.0 -1168.0 0.00000 7.0 7.0 0.37 0.000001 -2880.0 -896.0 0.00000 7.0 7.0 0.37 0.00001 -2768.0 -896.0 0.00000 7.0 7.0 0.37 0.000001 1
-2768.0 -1088.0 0.00000 8.0 8.0 0.38 0.000001 -2656.0 -1088.0 0.00000 8.0 8.0 0.38 0.000001 -2768.0 -848.0 0.00000 8.0 8.0 0.38 0.00001 -2656.0 -848.0 0.00000 8.0 8.0 0.38 0.000001 1
-2656.0 -1024.0 0.00000 9.0 9.0 0.39 0.000001 -2512.0 -1024.0 0.00000 9.0 9.0 0.39 0.000001 -2656.0 -816.0 0.00000 9.0 9.0 0.39 0.00001 -2512.0 -816.0 0.00000 9.0 9.0 0.39 0.000001 1
-2512.0 -976.0 0.00000 10.0 10.0 0.40 0.000001 -2400.0 -976.0 0.00000 10.0 10.0 0.40 0.000001 -2512.0 -816.0 0.00000 10.0 10.0 0.40 0.00001 -2400.0 -816.0 0.00000 10.0 10.0 0.40 0.000001 1
-2400.0 -1056.0 0.00000 1.0 1.0 0.41 0.000001 -2256.0 -1056.0 0.00000 1.0 1.0 0.41 0.000001 -2400.0 -864.0 0.00000 1.0 1.0 0.41 0.00001 -2256.0 -864.0 0.00000 1.0 1.0 0.41 0.000001 1
-2256.0 -1184.0 0.00000 2.0 2.0 0.42 0.000001 -2144.0 -1184.0 0.00000 2.0 2.0 0.42 0.000001 -2256.0 -976.0 0.00000 2.0 2.0 0.42 0.00001 -2144.0 -976.0 0.00000 2.0 2.0 0.42 0.000001 1
-2144.0 -1408.0 0.00000 3.0 3.0 0.43 0.000001 -2000.0 -1408.0 0.00000 3.0 3.0 0.43 0.000001 -2144.0 -1072.0 0.00000 3.0 3.0 0.43 0.00001 -2000.0 -1072.0 0.00000 3.0 3.0 0.43 0.000001 1
-2000.0 -1536.0 0.00000 4.0 4.0 0.44 0.000001 -1856.0 -1536.0 0.00000 4.0 4.0 0.44 0.000001 -2000.0 -1280.0 0.00000 4.0 4.0 0.44 0.00001 -1856.0 -1280.0 0.00000 4.0 4.0 0.44 0.000001 1
-1856.0 -1648.0 0.00000 5.0 5.0 0.45 0.000001 -1728.0 -1648.0 0.00000 5.0 5.0 0.45 0.000001 -1856.0 -1440.0 0.00000 5.0 5.0 0.45 0.00001 -1728.0 -1440.0 0.00000 5.0 5.0 0.45 0.000001 1
-1728.0 -1728.0 0.00000 6.0 6.0 0.46 0.000001 -1584.0 -1728.0 0.00000 6.0 6.0 0.46 0.000001 -1728.0 -1520.0 0.00000 6.0 6.0 0.46 0.00001 -1584.0 -1520.0 0.00000 6.0 6.0 0.46 0.000001 1
-1584.0 -1792.0 0.00000 7.0 7.0 0.47 0.000001 -1344.0 -1792.0 0.00000 7.0 7.0 0.47 0.000001 -1584.0 -1648.0 0.00000 7.0 7.0 0.47 0.00001 -1344.0 -1648.0 0.00000 7.0 7.0 0.47 0.000001 1
-1344.0 -2032.0 0.00000 8.0 8.0 0.48 0.000001 -1216.0 -2032.0 0.00000 8.0 8.0 0.48 0.000001 -1344.0 -1712.0 0.00000 8.0 8.0 0.48 0.00001 -1216.0 -1712.0 0.00000 8.0 8.0 0.48 0.000001 1
-1440.0 -2112.0 0.00000 9.0 9.0 0.49 0.000001 -1344.0 -2112.0 0.00000 9.0 9.0 0.49 0.000001 -1440.0 -1968.0 0.00000 9.0 9.0 0.49 0.00001 -1344.0 -1968.0 0.00000 9.0 9.0 0.49 0.000001 1
-1488.0 -2192.0 0.00000 10.0 10.0 0.50 0.000001 -1440.0 -2192.0 0.00000 10.0 10.0 0.50 0.000001 -1488.0 -2048.0 0.00000 10.0 10.0 0.50 0.00001 -1440.0 -2048.0 0.00000 10.0 10.0 0.50 0.000001 1
-1568.0 -2352.0 0.00000 1.0 1.0 0.51 0.000001 -1488.0 -2352.0 0.00000 1.0 1.0 0.51 0.000001 -1568.0 -2096.0 0.00000 1.0 1.0 0.51 0.00001 -1488.0 -2096.0 0.00000 1.0 1.0 0.51 0.000001 1
-1216.0 -2208.0 0.00000 2.0 2.0 0.52 0.000001 -1104.0 -2208.0 0.00000 2.0 2.0 0.52 0.000001 -1216.0 -1888.0 0.00000 2.0 2.0 0.52 0.00001 -1104.0 -1888.0 0.00000 2.0 2.0 0.52 0.000001 1
-1232.0 -2304.0 0.00000 3.0 3.0 0.53 0.000001 -1120.0 -2304.0 0.00000 3.0 3.0 0.53 0.000001 -1232.0 -2208.0 0.00000 3.0 3.0 0.53 0.00001 -1120.0 -2208.0 0.00000 3.0 3.0 0.53 0.000001 1
-1248.0 -2480.0 0.00000 4.0 4.0 0.54 0.000001 -1184.0 -2480.0 0.00000 4.0 4.0 0.54 0.000001 -1248.0 -2304.0 0.00000 4.0 4.0 0.54 0.00001 -1184.0 -2304.0 0.00000 4.0 4.0 0.54 0.000001 1
-1248.0 -2560.0 0.00000 5.0 5.0 0.55 0.000001 -1200.0 -2560.0 0.00000 5.0 5.0 0.55 0.000001 -1248.0 -2480.0 0.00000 5.0 5.0 0.55 0.00001 -1200.0 -2480.0 0.00000 5.0 5.0 0.55 0.000001 1
-1248.0 -2640.0 0.00000 6.0 6.0 0.56 0.000001 -1152.0 -2640.0 0.00000 6.0 6.0 0.56 0.000001 -1248.0 -2560.0 0.00000 6.0 6.0 0.56 0.00001 -1152.0 -2560.0 0.00000 6.0 6.0 0.56 0.000001 1
-1200.0 -2752.0 0.00000 7.0 7.0 0.57 0.000001 -1088.0 -2752.0 0.00000 7.0 7.0 0.57 0.000001 -1200.0 -2640.0 0.00000 7.0 7.0 0.57 0.00001 -1088.0 -2640.0 0.00000 7.0 7.0 0.57 0.000001 1
-1200.0 -2896.0 0.00000 8.0 8.0 0.58 0.000001 -928.0 -2896.0 0.00000 8.0 8.0 0.58 0.000001 -1200.0 -2752.0 0.00000 8.0 8.0 0.58 0.00001 -928.0 -2752.0 0.00000 8.0 8.0 0.58 0.000001 1
-2016.0 -2976.0 0.00000 9.0 9.0 0.59 0.000001 -1520.0 -2976.0 0.00000 9.0 9.0 0.59 0.000001 -2016.0 -2704.0 0.00000 9.0 9.0 0.59 0.00001 -1520.0 -2704.0 0.00000 9.0 9.0 0.59 0.000001 1
-1520.0 -2976.0 0.00000 10.0 10.0 0.70 0.000001 -1376.0 -2976.0 0.00000 10.0 10.0 0.70 0.000001 -1520.0 -2896.0 0.00000 10.0 10.0 0.70 0.00001 -1376.0 -2896.0 0.00000 10.0 10.0 0.70 0.000001 1
-2256.0 -2992.0 0.00000 1.0 1.0 0.71 0.000001 -2016.0 -2992.0 0.00000 1.0 1.0 0.71 0.000001 -2256.0 -2768.0 0.00000 1.0 1.0 0.71 0.00001 -2016.0 -2768.0 0.00000 1.0 1.0 0.71 0.000001 1
-2448.0 -2992.0 0.00000 2.0 2.0 0.72 0.000001 -2256.0 -2992.0 0.00000 2.0 2.0 0.72 0.000001 -2448.0 -2704.0 0.00000 2.0 2.0 0.72 0.00001 -2256.0 -2704.0 0.00000 2.0 2.0 0.72 0.000001 1
-2912.0 -2992.0 0.00000 3.0 3.0 0.73 0.000001 -2448.0 -2992.0 0.00000 3.0 3.0 0.73 0.000001 -2912.0 -2704.0 0.00000 3.0 3.0 0.73 0.00001 -2448.0 -2704.0 0.00000 3.0 3.0 0.73 0.000001 1
-3000.0 -2704.0 0.00000 4.0 4.0 0.74 0.000001 -2516.0 -2704.0 0.00000 4.0 4.0 0.74 0.000001 -3000.0 -2576.0 0.00000 4.0 4.0 0.74 0.00001 -2516.0 -2576.0 0.00000 4.0 4.0 0.74 0.000001 1
-3000.0 -2576.0 0.00000 5.0 5.0 0.75 0.000001 -2600.0 -2576.0 0.00000 5.0 5.0 0.75 0.000001 -3000.0 -2448.0 0.00000 5.0 5.0 0.75 0.00001 -2600.0 -2448.0 0.00000 5.0 5.0 0.75 0.000001 1
-3000.0 -2448.0 0.00000 6.0 6.0 0.76 0.000001 -2628.0 -2448.0 0.00000 6.0 6.0 0.76 0.000001 -3000.0 -2144.0 0.00000 6.0 6.0 0.76 0.00001 -2628.0 -2144.0 0.00000 6.0 6.0 0.76 0.000001 1
-3000.0 -2144.0 0.00000 7.0 7.0 0.77 0.000001 -2670.0 -2144.0 0.00000 7.0 7.0 0.77 0.000001 -3000.0 -2032.0 0.00000 7.0 7.0 0.77 0.00001 -2670.0 -2032.0 0.00000 7.0 7.0 0.77 0.000001 1
-3000.0 -2032.0 0.00000 8.0 8.0 0.78 0.000001 -2836.0 -2032.0 0.00000 8.0 8.0 0.78 0.000001 -3000.0 -1904.0 0.00000 8.0 8.0 0.78 0.00001 -2836.0 -1904.0 0.00000 8.0 8.0 0.78 0.000001 1
-3000.0 -1904.0 0.00000 9.0 9.0 0.79 0.000001 -2924.0 -1904.0 0.00000 9.0 9.0 0.79 0.000001 -3000.0 -1376.0 0.00000 9.0 9.0 0.79 0.00001 -2924.0 -1376.0 0.00000 9.0 9.0 0.79 0.000001 1
-3000.0 -1376.0 0.00000 10.0 10.0 0.80 0.000001 -2960.0 -1376.0 0.00000 10.0 10.0 0.80 0.000001 -3000.0 -1184.0 0.00000 10.0 10.0 0.80 0.00001 -2960.0 -1184.0 0.00000 10.0 10.0 0.80 0.000001 1
-2960.0 -1244.0 0.00000 1.0 1.0 0.81 0.000001 -2936.0 -1244.0 0.00000 1.0 1.0 0.81 0.000001 -2960.0 -1184.0 0.00000 1.0 1.0 0.81 0.00001 -2936.0 -1184.0 0.00000 1.0 1.0 0.81 0.000001 1
-768.0 224.0 0.00000 2.0 2.0 0.82 0.000001 -720.0 224.0 0.00000 2.0 2.0 0.82 0.000001 -768.0 656.0 0.00000 2.0 2.0 0.82 0.00001 -720.0 656.0 0.00000 2.0 2.0 0.82 0.000001 1
-720.0 256.0 0.00000 3.0 3.0 0.83 0.000001 -656.0 256.0 0.00000 3.0 3.0 0.83 0.000001 -720.0 672.0 0.00000 3.0 3.0 0.83 0.00001 -656.0 672.0 0.00000 3.0 3.0 0.83 0.000001 1
-656.0 288.0 0.00000 4.0 4.0 0.84 0.000001 -496.0 288.0 0.00000 4.0 4.0 0.84 0.000001 -656.0 576.0 0.00000 4.0 4.0 0.84 0.00001 -496.0 576.0 0.00000 4.0 4.0 0.84 0.000001 1
-496.0 304.0 0.00000 5.0 5.0 0.85 0.000001 -384.0 304.0 0.00000 5.0 5.0 0.85 0.000001 -496.0 560.0 0.00000 5.0 5.0 0.85 0.00001 -384.0 560.0 0.00000 5.0 5.0 0.85 0.000001 1
-384.0 272.0 0.00000 6.0 6.0 0.86 0.000001 -224.0 272.0 0.00000 6.0 6.0 0.86 0.000001 -384.0 512.0 0.00000 6.0 6.0 0.86 0.00001 -224.0 512.0 0.00000 6.0 6.0 0.86 0.000001 1
-224.0 224.0 0.00000 7.0 7.0 0.87 0.000001 -64.0 224.0 0.00000 7.0 7.0 0.87 0.000001 -224.0 480.0 0.00000 7.0 7.0 0.87 0.00001 -64.0 480.0 0.00000 7.0 7.0 0.87 0.000001 1
-64.0 160.0 0.00000 8.0 8.0 0.88 0.000001 64.0 160.0 0.00000 8.0 8.0 0.88 0.000001 -64.0 496.0 0.00000 8.0 8.0 0.88 0.00001 64.0 496.0 0.00000 8.0 8.0 0.88 0.000001 1
64.0 144.0 0.00000 9.0 9.0 0.89 0.000001 304.0 144.0 0.00000 9.0 9.0 0.89 0.000001 64.0 544.0 0.00000 9.0 9.0 0.89 0.00001 304.0 544.0 0.00000 9.0 9.0 0.89 0.000001 1
144.0 544.0 0.00000 10.0 10.0 0.90 0.000001 304.0 544.0 0.00000 10.0 10.0 0.90 0.000001 144.0 608.0 0.00000 10.0 10.0 0.90 0.00001 304.0 608.0 0.00000 10.0 10.0 0.90 0.000001 1
304.0 176.0 0.00000 1.0 1.0 0.91 0.000001 384.0 176.0 0.00000 1.0 1.0 0.91 0.000001 304.0 608.0 0.00000 1.0 1.0 0.91 0.00001 384.0 608.0 0.00000 1.0 1.0 0.91 0.000001 1
384.0 240.0 0.00000 2.0 2.0 0.92 0.000001 464.0 240.0 0.00000 2.0 2.0 0.92 0.000001 384.0 624.0 0.00000 2.0 2.0 0.92 0.00001 464.0 624.0 0.00000 2.0 2.0 0.92 0.000001 1
464.0 304.0 0.00000 3.0 3.0 0.93 0.000001 544.0 304.0 0.00000 3.0 3.0 0.93 0.000001 464.0 624.0 0.00000 3.0 3.0 0.93 0.00001 544.0 624.0 0.00000 3.0 3.0 0.93 0.000001 1
544.0 368.0 0.00000 4.0 4.0 0.94 0.000001 800.0 368.0 0.00000 4.0 4.0 0.94 0.000001 544.0 640.0 0.00000 4.0 4.0 0.94 0.00001 800.0 640.0 0.00000 4.0 4.0 0.94 0.000001 1
800.0 432.0 0.00000 5.0 5.0 0.95 0.000001 944.0 432.0 0.00000 5.0 5.0 0.95 0.000001 800.0 672.0 0.00000 5.0 5.0 0.95 0.00001 944.0 672.0 0.00000 5.0 5.0 0.95 0.000001 1
944.0 480.0 0.00000 6.0 6.0 0.96 0.000001 976.0 480.0 0.00000 6.0 6.0 0.96 0.000001 944.0 688.0 0.00000 6.0 6.0 0.96 0.00001 976.0 688.0 0.00000 6.0 6.0 0.96 0.000001 1
976.0 528.0 0.00000 7.0 7.0 0.97 0.000001 1040.0 528.0 0.00000 7.0 7.0 0.97 0.000001 976.0 688.0 0.00000 7.0 7.0 0.97 0.00001 1040.0 688.0 0.00000 7.0 7.0 0.97 0.000001 1
1040.0 560.0 0.00000 8.0 8.0 0.98 0.000001 1280.0 560.0 0.00000 8.0 8.0 0.98 0.000001 1040.0 656.0 0.00000 8.0 8.0 0.98 0.00001 1280.0 656.0 0.00000 8.0 8.0 0.98 0.000001 1
1280.0 480.0 0.00000 9.0 9.0 0.99 0.000001 1472.0 480.0 0.00000 9.0 9.0 0.99 0.000001 1280.0 640.0 0.00000 9.0 9.0 0.99 0.00001 1472.0 640.0 0.00000 9.0 9.0 0.99 0.000001 1
1472.0 432.0 0.00000 10.0 10.0 1.00 0.000001 1616.0 432.0 0.00000 10.0 10.0 1.00 0.000001 1472.0 640.0 0.00000 10.0 10.0 1.00 0.00001 1616.0 640.0 0.00000 10.0 10.0 1.00 0.000001 1
1616.0 416.0 0.00000 1.0 1.0 0.01 0.000001 1824.0 416.0 0.00000 1.0 1.0 0.01 0.000001 1616.0 608.0 0.00000 1.0 1.0 0.01 0.00001 1824.0 608.0 0.00000 1.0 1.0 0.01 0.000001 1
1824.0 400.0 0.00000 2.0 2.0 0.02 0.000001 2160.0 400.0 0.00000 2.0 2.0 0.02 0.000001 1824.0 576.0 0.00000 2.0 2.0 0.02 0.00001 2160.0 576.0 0.00000 2.0 2.0 0.02 0.000001 1
2160.0 400.0 0.00000 3.0 3.0 0.03 0.000001 2432.0 400.0 0.00000 3.0 3.0 0.03 0.000001 2160.0 512.0 0.00000 3.0 3.0 0.03 0.00001 2432.0 512.0 0.00000 3.0 3.0 0.03 0.000001 1
2432.0 368.0 0.00000 4.0 4.0 0.04 0.000001 2560.0 368.0 0.00000 4.0 4.0 0.04 0.000001 2432.0 544.0 0.00000 4.0 4.0 0.04 0.00001 2560.0 544.0 0.00000 4.0 4.0 0.04 0.000001 1
2560.0 336.0 0.00000 5.0 5.0 0.05 0.000001 2720.0 336.0 0.00000 5.0 5.0 0.05 0.000001 2560.0 576.0 0.00000 5.0 5.0 0.05 0.00001 2720.0 576.0 0.00000 5.0 5.0 0.05 0.000001 1
2720.0 304.0 0.00000 6.0 6.0 0.06 0.000001 2816.0 304.0 0.00000 6.0 6.0 0.06 0.000001 2720.0 560.0 0.00000 6.0 6.0 0.06 0.00001 2816.0 560.0 0.00000 6.0 6.0 0.06 0.000001 1
2816.0 160.0 0.00000 7.0 7.0 0.07 0.000001 2992.0 160.0 0.00000 7.0 7.0 0.07 0.000001 2816.0 576.0 0.00000 7.0 7.0 0.07 0.00001 2992.0 576.0 0.00000 7.0 7.0 0.07 0.000001 1
2864.0 -80.0 0.00000 8.0 8.0 0.08 0.000001 2992.0 -80.0 0.00000 8.0 8.0 0.08 0.000001 2864.0 160.0 0.00000 8.0 8.0 0.08 0.00001 2992.0 160.0 0.00000 8.0 8.0 0.08 0.000001 1
-1376.0 -2976.0 0.00000 9.0 9.0 0.09 0.000001 -544.0 -2976.0 0.00000 9.0 9.0 0.09 0.000001 -1376.0 -2896.0 0.00000 9.0 9.0 0.09 0.00001 -544.0 -2896.0 0.00000 9.0 9.0 0.09 0.000001 1
-928.0 -2896.0 0.00000 10.0 10.0 0.10 0.000001 -544.0 -2896.0 0.00000 10.0 10.0 0.10 0.000001 -928.0 -2800.0 0.00000 10.0 10.0 0.10 0.00001 -544.0 -2800.0 0.00000 10.0 10.0 0.10 0.000001 1
-544.0 -2976.0 0.00000 1.0 1.0 0.11 0.000001 -320.0 -2976.0 0.00000 1.0 1.0 0.11 0.000001 -544.0 -2840.0 0.00000 1.0 1.0 0.11 0.00001 -320.0 -2840.0 0.00000 1.0 1.0 0.11 0.000001 1
-320.0 -2976.0 0.00000 2.0 2.0 0.13 0.000001 -192.0 -2976.0 0.00000 2.0 2.0 0.13 0.000001 -320.0 -2880.0 0.00000 2.0 2.0 0.13 0.00001 -192.0 -2880.0 0.00000 2.0 2.0 0.13 0.000001 1
-192.0 -2976.0 0.00000 3.0 3.0 0.14 0.000001 160.0 -2976.0 0.00000 3.0 3.0 0.14 0.000001 -192.0 -2920.0 0.00000 3.0 3.0 0.14 0.00001 160.0 -2920.0 0.00000 3.0 3.0 0.14 0.000001 1
-104.0 -2920.0 0.00000 4.0 4.0 0.15 0.000001 160.0 -2920.0 0.00000 4.0 4.0 0.15 0.000001 -104.0 -2872.0 0.00000 4.0 4.0 0.15 0.00001 160.0 -2872.0 0.00000 4.0 4.0 0.15 0.000001 1
-32.0 -2872.0 0.00000 5.0 5.0 0.16 0.000001 160.0 -2872.0 0.00000 5.0 5.0 0.16 0.000001 -32.0 -2816.0 0.00000 5.0 5.0 0.16 0.00001 160.0 -2816.0 0.00000 5.0 5.0 0.16 0.000001 1
