// Fore each type of zone (Business, Countryside etc) we have a that controls the ped densities.
// There is a set of values for each time of the day in 2 hour increments (midnight, 2am, 4 am etc)
// There are 2 sets of values: Weekday & Weekend.
// #Peds is the maximum number of peds you can ever have.
// #Cars is the maximum number of cars you can ever have.

// 4 Values for Dealers Gang Cops Other. These are percentages and are used to take the
// number of Dealers, gang members etc down during certain times of the day.
// These numbers do not add up to anything. If they are all 100% you would get the full #Peds.

// A number of values for the different types of peds that are not Dealers, Gang members or cops.
// This is what is specified as 'Other' in the first 4 values.
// This number should add up to 100%. If it doesn't the game will scale it to 100% and print a warning.

////////////////////////////////////////////////////////////////////////////////////////
// BUSINESS
////////////////////////////////////////////////////////////////////////////////////////
// Weekday
//
// #Peds #Cars Dealers Gang Cops Other     Workers Business Clubbers Farmers BeachFolk Parkfolk Casual_Rich Casual_Average Casual_Poor Prozzies Crimimals Golfers Servants Aircrew Entertainers oot_fact Desertfolk Aircrew_runway
   2     3       0       0  100  100        0       0        0        0       0         0        0           0               0            0         0       0       0         0       0             0     100          0          // 8pm
   2     3       0       0  100  100        0       0        0        0       0         0        0           0               0            0         0       0       0         0       0             0     100          0         // 10pm



////////////////////////////////////////////////////////////////////////////////////////
// ENTERTAINMENT   - this is used for LA and SF (not lots of entertainers here)
////////////////////////////////////////////////////////////////////////////////////////
// Weekday
//
// #Peds #Cars Dealers Gang Cops Other     Workers Business Clubbers Farmers BeachFolk Parkfolk Casual_Rich Casual_Average Casual_Poor Prozzies Crimimals Golfers Servants Aircrew Entertainers oot_fact Desertfolk Aircrew_runway
   4    4     50     100  100  100        0        0       60       0       0          0        0           0                0          2       5       0       0         0        0           0      0          0          // Midnight
   4    4     50     100  100  100        0        0       70       0       0          0        0           0                0          2       5       0       0         0        0           0      0          0           // 2am
    2    6     50     100  100  100        0       15       50       0       0          0        0           0                0          0       5       0       0         0        0           0      0          0           // 4am
    8    12     20     100  100  100        0       30       0        0       0          0       35           35               0          0         0       0       0         0        0           0      0          0            // 6am
   10    15    20      70  100  100        0       30       0        0       0          0       35           35               0          0         0       0       0         0        0           0      0          0            // 8am
   15    12     20      70  100  100        0       30       0        0       0          0       35           35               0          0         0       0       0         0        0           0      0          0            // 10am
   20    15     20      70  100  100        0       30       0        0       0          0       35           35               0          0         0       0       0         0        0           0      0          0            // noon
   20    15     20      70  100  100        0       30       0        0       0          0       35           35               0          0         0       0       0         0        0           0      0          0            // 2pm
   15    12     20      70  100  100        0       30       0        0       0          0       35           35               0          0         0       0       0         0        0           0      0          0            // 4pm
   15    15     20      70  100  100        0       30       0        0       0          0       35           35               0          0         0       0       0         0        0           0      0          0            // 6pm
   10    10     20     100  100  100        0        0       40       0       0          0       30           30               0          0         0       0       0         0        0           0      0          0             // 8pm
   7    10    50     100  100  100        0        0       60       0       0          0        0            0               0         2        5       0       0         0        0           0      0          0          // 10pm
////////////////////////////////////////////////////////////////////////////////////////
// Weekend
//
// #Peds #Cars Dealers Gang Cops Other     Workers Business Clubbers Farmers BeachFolk Parkfolk Casual_Rich Casual_Average Casual_Poor Prozzies Crimimals Golfers Servants Aircrew Entertainers oot_fact Desertfolk Aircrew_runway
   5    5    50     100  100  100        0        0       60       0       0          0        0           0                0          3       5       0       0         0        0           0      0          0          // Midnight
   5    5    50     100  100  100        0        0       70       0       0          0        0           0                0          3       5       0       0         0        0           0      0          0           // 2am
    4    4    50     100  100  100        0        0       60       0       0          0        0           0                0          0       5       0       0         0        0           0      0          0           // 4am
    4    7    20     100  100  100        0        0       0        0       0          0       50           50               0          0         0       0       0         0        0           0      0          0            // 6am
   10    15    20      70  100  100        0        0       0        0       0          0       50           50               0          0         0       0       0         0        0           0      0          0            // 8am
   15    12     20      70  100  100        0        0       0        0       0          0       50           50               0          0         0       0       0         0        0           0      0          0            // 10am
   20    15     20      70  100  100        0        0       0        0       0          0       50           50               0          0         0       0       0         0        0           0      0          0            // noon
   20    15     20      70  100  100        0        0       0        0       0          0       50           50               0          0         0       0       0         0        0           0      0          0            // 2pm
   15    12     20      70  100  100        0        0       0        0       0          0       50           50               0          0         0       0       0         0        0           0      0          0            // 4pm
   15    15     20      70  100  100        0        0       0        0       0          0       50           50               0          0         0       0       0         0        0           0      0          0            // 6pm
   15    10     20     100  100  100        0        0       40       0       0          0       30           30               0          0         0       0       0         0        0           0      0          0             // 8pm
   7    10    50     100  100  100        0        0       60       0       0          0        0            0               0         3        5       0       0         0        0           0      0          0          // 10pm

////////////////////////////////////////////////////////////////////////////////////////
// COUNTRYSIDE
////////////////////////////////////////////////////////////////////////////////////////
// Weekday
//
// #Peds #Cars Dealers Gang Cops Other     Workers Business Clubbers Farmers BeachFolk Parkfolk Casual_Rich Casual_Average Casual_Poor Prozzies Crimimals Golfers Servants Aircrew Entertainers oot_fact Desertfolk Aircrew_runway
    2    3       0       0  100  100       0       0        0        60      0          0       0            0               10          2        5       0       0         0       0            0      0          0           // Midnight
    2    3       0       0  100  100       0       0        0        60      0          0       0            0               10          2        5       0       0         0       0            0      0          0           // 2am
    5    3       0       0  100  100       0       0        0        80      0          0       0            0               10          0         0        0       0         0       0            0      0          0          // 4am
    5    6       0       0  100  100       0       0        0        80      0          0       0            0               20          0         0        0       0         0       0            0      0          0           // 6am
    7    8       0       0  100  100       0       0        0        80      0          0       0            0               20          0         0        0       0         0       0            0      0          0           // 8am
    7    8       0       0  100  100       0       0        0        80      0          0       0            0               20          0         0        0       0         0       0            0      0          0           // 10am
    7    8       0       0  100  100       0       0        0        80      0          0       0            0               20          0         0        0       0         0       0            0      0          0           // noon
    7    8       0       0  100  100       0       0        0        80      0          0       0            0               20          0         0        0       0         0       0            0      0          0           // 2pm
    7    8       0       0  100  100       0       0        0        80      0          0       0            0               20          0         0        0       0         0       0            0      0          0           // 4pm
    5    6       0       0  100  100       0       0        0        80      0          0       0            0               20          0         0        0       0         0       0            0      0          0           // 6pm
    2    6       0       0  100  100       0       0        0        80      0          0       0            0               20          0         0        0       0         0       0            0      0          0           // 8pm
    2    3       0       0  100  100       0       0        0        60      0          0       0            0               10          2        5       0       0         0       0            0      0          0           // 10pm
////////////////////////////////////////////////////////////////////////////////////////
// Weekend
//
// #Peds #Cars Dealers Gang Cops Other     Workers Business Clubbers Farmers BeachFolk Parkfolk Casual_Rich Casual_Average Casual_Poor Prozzies Crimimals Golfers Servants Aircrew Entertainers oot_fact Desertfolk Aircrew_runway
    3    3       0       0  100  100       0       0        0        50      0          0       0            0               20          2        5       0       0         0       0            0      0          0           // Midnight
    3    3       0       0  100  100       0       0        0        50      0          0       0            0               20          2        5       0       0         0       0            0      0          0           // 2am
    5    3       0       0  100  100       0       0        0        50      0          0       0            0               20          0        5       0       0         0       0            0      0          0           // 4am
    5    6       0       0  100  100       0       0        0        80      0          0       0            0               20          0         0        0       0         0       0            0      0          0           // 6am
    7    9       0       0  100  100       0       0        0        80      0          0       0            0               20          0         0        0       0         0       0            0      0          0           // 8am
    7    8       0       0  100  100       0       0        0        80      0          0       0            0               20          0         0        0       0         0       0            0      0          0           // 10am
    7    8       0       0  100  100       0       0        0        80      0          0       0            0               20          0         0        0       0         0       0            0      0          0           // noon
    7    8       0       0  100  100       0       0        0        80      0          0       0            0               20          0         0        0       0         0       0            0      0          0           // 2pm
    7    8       0       0  100  100       0       0        0        80      0          0       0            0               20          0         0        0       0         0       0            0      0          0           // 4pm
    5    6       0       0  100  100       0       0        0        80      0          0       0            0               20          0         0        0       0         0       0            0      0          0           // 6pm
    3    6       0       0  100  100       0       0        0        80      0          0       0            0               20          0         0        0       0         0       0            0      0          0           // 8pm
    2    3       0       0  100  100       0       0        0        50      0          0       0            0               20          2        5       0       0         0       0            0      0          0           // 10pm


////////////////////////////////////////////////////////////////////////////////////////
// RESIDENTIAL_RICH
////////////////////////////////////////////////////////////////////////////////////////
// Weekday
//
// #Peds #Cars Dealers Gang Cops Other     Workers Business Clubbers Farmers BeachFolk Parkfolk Casual_Rich Casual_Average Casual_Poor Prozzies Crimimals Golfers Servants Aircrew Entertainers oot_fact Desertfolk Aircrew_runway
    6    5    50     100  100  100       0        0       0        0       0          0       60            0               0          2        3       0       0         0       0            0      0          0           // Midnight
    6    5    50     100  100  100       0        0       0        0       0          0       60            0               0          2        3       0       0         0       0            0      0          0           // 2am
    6    5    50     100  100  100       0        0       0        0       0          0       60            0               0          0        3       0       0         0       0            0      0          0           // 4am
   10    7    20     100  100  100       0       40       0        0       0          0       60            0               0          0         0        0       0         0       0            0      0          0           // 6am
   12    12    20      50  100  100       0       40       0        0       0          0       60            0               0          0         0        0       0         0       0            0      0          0           // 8am
   14    15     20      50  100  100       0       20       0        0       0          0       80            0               0          0         0        0       0         0       0            0      0          0           // 10am
   14    15     20      50  100  100       0       40       0        0       0          0       60            0               0          0         0        0       0         0       0            0      0          0           // noon
   14    15     20      50  100  100       0        0       0        0       0          0       80            0               0          0         0        0       0         0       0            0      0          0           // 2pm
   14    15     20      50  100  100       0       40       0        0       0          0       60            0               0          0         0        0       0         0       0            0      0          0           // 4pm
   12    14     20      50  100  100       0       40       0        0       0          0       60            0               0          0         0        0       0         0       0            0      0          0           // 6pm
   10    12     20     100  100  100       0        0       0        0       0          0       65            0               0          0        3       0       0         0       0            0      0          0           // 8pm
    4    7    50     100  100  100       0        0       0        0       0          0       60            0               0          2        3       0       0         0       0            0      0          0           // 10pm
////////////////////////////////////////////////////////////////////////////////////////
// Weekend
//
// #Peds #Cars Dealers Gang Cops Other     Workers Business Clubbers Farmers BeachFolk Parkfolk Casual_Rich Casual_Average Casual_Poor Prozzies Crimimals Golfers Servants Aircrew Entertainers oot_fact Desertfolk Aircrew_runway
    3    5    50     100  100  100        0        0       0        0       0         0        60            0               0          2         3       0       0         0       0            0      0          0           // Midnight
    3    5    50     100  100  100        0        0       0        0       0         0        60            0               0          2         3       0       0         0       0            0      0          0           // 2am
    3    5    50     100  100  100        0        0       0        0       0         0        60            0               0          0         3       0       0         0       0            0      0          0           // 4am
    8    5    20     100  100  100        0        0       0        0       0         0        100           0               0          0          0        0       0         0       0            0      0          0           // 6am
    8    12    20      50  100  100        0        0       0        0       0         0        100           0               0          0          0        0       0         0       0            0      0          0           // 8am
   12    12     20      50  100  100        0        0       0        0       0         0        100           0               0          0          0        0       0         0       0            0      0          0           // 10am
   15    15     20      50  100  100        0        0       0        0       0         0        100           0               0          0          0        0       0         0       0            0      0          0           // noon
   15    15     20      50  100  100        0        0       0        0       0         0        100           0               0          0          0        0       0         0       0            0      0          0           // 2pm
   12    14     20      50  100  100        0        0       0        0       0         0        100           0               0          0          0        0       0         0       0            0      0          0           // 4pm
   10    14     20      70  100  100        0        0       0        0       0         0        60            0               0          0         0       0       0         0       0            0      0          0            // 6pm
    6    12     20     100  100  100        0        0       0        0       0         0        60            0               0          0         3       0       0         0       0            0      0          0            // 8pm
    6    10    50     100  100  100        0        0       0        0       0         0        60            0               0          2         3       0       0         0       0            0      0          0           // 10pm



////////////////////////////////////////////////////////////////////////////////////////
// RESIDENTIAL_AVERAGE
////////////////////////////////////////////////////////////////////////////////////////
// Weekday
//
// #Peds #Cars Dealers Gang Cops Other     Workers Business Clubbers Farmers BeachFolk Parkfolk Casual_Rich Casual_Average Casual_Poor Prozzies Crimimals Golfers Servants Aircrew Entertainers oot_fact Desertfolk Aircrew_runway
    3    4    50     100  100  100        0        0       0        0       0         0        0            70                0         5        5       0       0         0       0            0      0          0            // Midnight
    2    4    50     100  100  100        0        0       0        0       0         0        0            70                0         5        5       0       0         0       0            0      0          0            // 2am
    2    4    50     100  100  100        0        0       0        0       0         0        0            70                0         5        5       0       0         0       0            0      0          0            // 4am
    8    15    20     100  100  100        0        30      0        0       0         0        0            70                0         0         0        0       0         0       0            0      0          0            // 6am
   10    15    20      70  100  100        0        30      0        0       0         0        0            70                0         0         0        0       0         0       0            0      0          0            // 8am
   12    12     20      70  100  100        0        0       0        0       0         0        0            100               0         0         0        0       0         0       0            0      0          0           // 10am
   15    15     20      70  100  100        0        30      0        0       0         0        0            70                0         0         0        0       0         0       0            0      0          0            // noon
   15    12     20      70  100  100        0        0       0        0       0         0        0            100               0         0         0        0       0         0       0            0      0          0            // 2pm
   15    12     20      70  100  100        0        30      0        0       0         0        0            70                0         0         0        0       0         0       0            0      0          0           // 4pm
   18    15     20      70  100  100        0        30      0        0       0         0        0            70                0         0         0        0       0         0       0            0      0          0            // 6pm
   18    12     20     100  100  100        0        0       0        0       0         0        0            70                0        2        5        0       0         0       0            0      0          0            // 8pm
    8    7    50     100  100  100        0        0       0        0       0         0        0            70                0        5        5        0       0         0       0            0      0          0           // 10pm
////////////////////////////////////////////////////////////////////////////////////////
// Weekend
//
// #Peds #Cars Dealers Gang Cops Other     Workers Business Clubbers Farmers BeachFolk Parkfolk Casual_Rich Casual_Average Casual_Poor Prozzies Crimimals Golfers Servants Aircrew Entertainers oot_fact Desertfolk Aircrew_runway
    4    5    50     100  100  100        0        0       10       0       0         0        0            50                0         5        5       0       0         0       0            0      0          0            // Midnight
    3    5    50     100  100  100        0        0       10       0       0         0        0            50                0         5        5       0       0         0       0            0      0          0            // 2am
    3    5    50     100  100  100        0        0       0        0       0         0        0            100               0         5         5        0       0         0       0            0      0          0           // 4am
    8    12    20     100  100  100        0        0       0        0       0         0        0            100               0         0         0        0       0         0       0            0      0          0            // 6am
   10    14    20      70  100  100        0        0       0        0       0         0        15           85                0         0         0        0       0         0       0            0      0          0            // 8am
   12    14     20      70  100  100        0        0       0        0       0         0        15           85                0         0         0        0       0         0       0            0      0          0            // 10am
   15    15     20      70  100  100        0        0       0        0       0         0        0            100               0         0         0        0       0         0       0            0      0          0            // noon
   15    12     20      70  100  100        0        0       0        0       0         0        0            180               0         0         0        0       0         0       0            0      0          0            // 2pm
   15    12     20      70  100  100        0        0       0        0       0         0        15           85                0         0         0        0       0         0       0            0      0          0            // 4pm
   15    15     20      70  100  100        0        0       0        0       0         0        15           85                0         0         0        0       0         0       0            0      0          0            // 6pm
   12    12     20     100  100  100        0        0       0        0       0         0        0            100               0         5         0        0       0         0       0            0      0          0            // 8pm
    8    8    20     100  100  100        0        0       10       0       0         0        0             50               0         5        5       0       0         0       0            0      0          0            // 10pm


////////////////////////////////////////////////////////////////////////////////////////
// RESIDENTIAL_POOR
////////////////////////////////////////////////////////////////////////////////////////
// Weekday
//
// #Peds #Cars Dealers Gang Cops Other     Workers Business Clubbers Farmers BeachFolk Parkfolk Casual_Rich Casual_Average Casual_Poor Prozzies Crimimals Golfers Servants Aircrew Entertainers oot_fact Desertfolk Aircrew_runway
    4    3    50     100  100  100       0        0       0        0       0          0       0            10              50          10        10       0       0         0       0            0      0          0            // Midnight
    3    2    50     100  100  100       0        0       0        0       0          0       0            10              50          10        10       0       0         0       0            0      0          0            // 2am
    3    2    50     100  100  100       0        0       0        0       0          0       0            20              60          5         5       0       0         0       0            0      0          0           // 4am
    6    14    20     100  100  100       0        0       0        0       0          0       0            20              80          0         0        0       0         0       0            0      0          0           // 6am
   12    15    20      80  100  100       0        0       0        0       0          0       0            20              80          0         0        0       0         0       0            0      0          0         // 8am
   12    15     20      80  100  100       0        0       0        0       0          0       0            20              60          0         5       0       0         0       0            0      0          0             // 10am
   16    15     20      80  100  100       0        0       0        0       0          0       0            20              80          0         0        0       0         0       0            0      0          0            // noon
   12    15     20      80  100  100       0        0       0        0       0          0       0            20              60          0         5       0       0         0       0            0      0          0             // 2pm
   12    12     20      80  100  100       0        0       0        0       0          0       0            20              60          0         5       0       0         0       0            0      0          0             // 4pm
   16    15     20      80  100  100       0        0       0        0       0          0       0            20              80          0         0        0       0         0       0            0      0          0            // 6pm
   12    12    50     100  100  100       0        0       0        0       0          0       0            20              80          0         0        0       0         0       0            0      0          0            // 8pm
    5    7    50     100  100  100       0        0       0        0       0          0       0            20              60          10        10       0       0         0       0            0      0          0            // 10pm
////////////////////////////////////////////////////////////////////////////////////////
// Weekend
//
// #Peds #Cars Dealers Gang Cops Other     Workers Business Clubbers Farmers BeachFolk Parkfolk Casual_Rich Casual_Average Casual_Poor Prozzies Crimimals Golfers Servants Aircrew Entertainers oot_fact Desertfolk Aircrew_runway
    4    4    50     100  100  100        0        0       0        0       0         0        0            10              60          10        10       0       0         0       0            0      0          0            // Midnight
    3    3    50     100  100  100        0        0       0        0       0         0        0            10              60          10        10       0       0         0       0            0      0          0            // 2am
    3    3    50     100  100  100        0        0       0        0       0         0        0            20              80          0         0        0       0         0       0            0      0          0           // 4am
    5    12    20     100  100  100        0        0       0        0       0         0        0            20              80          0         0        0       0         0       0            0      0          0            // 6am
   10    15    20      80  100  100        0        0       0        0       0         0        0            20              80          0         0        0       0         0       0            0      0          0            // 8am
   12    12     20      80  100  100        0        0       0        0       0         0        0            20              80          0         0        0       0         0       0            0      0          0            // 10am
   16    14     20      80  100  100        0        0       0        0       0         0        0            20              80          0         0        0       0         0       0            0      0          0            // noon
   12    12     20      80  100  100        0        0       0        0       0         0        0            20              80          0         0        0       0         0       0            0      0          0            // 2pm
   12    12     20      80  100  100        0        0       0        0       0         0        0            20              50          0        0       0       0         0       0            0      0          0             // 4pm
   16    15     20      80  100  100        0        0       0        0       0         0        0            20              50          10        10       0       0         0       0            0      0          0             // 6pm
   16    12    50     100  100  100        0        0       0        0       0         0        0            20              50          10        10       0       0         0       0            0      0          0             // 8pm
    5    7    50     100  100  100        0        0       0        0       0         0        0            20              50          10        10       0       0         0       0            0      0          0            // 10pm

////////////////////////////////////////////////////////////////////////////////////////
// GANGLAND
////////////////////////////////////////////////////////////////////////////////////////
// Weekday
//
// #Peds #Cars Dealers Gang Cops Other     Workers Business Clubbers Farmers BeachFolk Parkfolk Casual_Rich Casual_Average Casual_Poor Prozzies Crimimals Golfers Servants Aircrew Entertainers oot_fact Desertfolk Aircrew_runway
    3     3     50     100  100  100       0        0       0        0       0         0        0             0               60        15        20       0       0         0       0            0      0          0            // Midnight
    3     2     50     100  100  100       0        0       0        0       0         0        0             0               60        15        20       0       0         0       0            0      0          0            // 2am
    3     2     50     100  100  100       0        0       0        0       0         0        0             0               60        10        15       0       0         0       0            0      0          0             // 4am
    3     2     20     100  100  100       0    	 0    	 0   	  0       0         0        0 			   0               60        0        5       0       0         0       0            0      0          0              // 6am
    8     9     20     100  100  100       0        0       0        0       0         0        0             0               60        0        5       0       0         0       0            0      0          0              // 8am
    8     9     20      100  100  100       0        0       0        0       0         0        0             0               60        0        5       0       0         0       0            0      0          0              // 10am
    8     9     20      100  100  100       0        0       0        0       0         0        0             0               60        0        5       0       0         0       0            0      0          0              // noon
    8     9     20      100  100  100       0        0       0        0       0         0        0             0               60        0        5       0       0         0       0            0      0          0              // 2pm
    8     9     20      100  100  100       0        0       0        0       0         0        0             0               60        0        5       0       0         0       0            0      0          0               // 4pm
    8     9     20      100  100  100       0        0       0        0       0         0        0             0               60        0        5       0       0         0       0            0      0          0              // 6pm
    8     9     50     100  100  100       0        0       0        0       0         0        0             0               60        10        10       0       0         0       0            0      0          0              // 8pm
    5     5     50     100  100  100       0        0       0        0       0         0        0             0               60        20        20       0       0         0       0            0      0          0            // 10pm
////////////////////////////////////////////////////////////////////////////////////////
// Weekend
//
// #Peds #Cars Dealers Gang Cops Other     Workers Business Clubbers Farmers BeachFolk Parkfolk Casual_Rich Casual_Average Casual_Poor Prozzies Crimimals Golfers Servants Aircrew Entertainers oot_fact Desertfolk Aircrew_runway
    4     4     50     100  100  100       0        0       0        0       0         0        0             0               60        15        20       0       0         0       0            0      0          0            // Midnight
    3     3     50     100  100  100       0        0       0        0       0         0        0             0               60        15        20       0       0         0       0            0      0          0            // 2am
    3     2     50     100  100  100       0        0       0        0       0         0        0             0               60        10        15       0       0         0       0            0      0          0             // 4am
    3     2     20     100  100  100       0    	 0    	 0   	  0       0         0        0 			   0               60        0        5       0       0         0       0            0      0          0              // 6am
    8     9     20     100  100  100       0        0       0        0       0         0        0             0               60        0        5       0       0         0       0            0      0          0              // 8am
    8     9     20      100  100  100       0        0       0        0       0         0        0             0               60        0        5       0       0         0       0            0      0          0              // 10am
    8     9     20      100  100  100       0        0       0        0       0         0        0             0               60        0        5       0       0         0       0            0      0          0              // noon
    8     9     20      100  100  100       0        0       0        0       0         0        0             0               60        0        5       0       0         0       0            0      0          0              // 2pm
    8     9     20      100  100  100       0        0       0        0       0         0        0             0               60        0        5       0       0         0       0            0      0          0               // 4pm
    8     9     20      100  100  100       0        0       0        0       0         0        0             0               60        0        5       0       0         0       0            0      0          0              // 6pm
    8     9     50     100  100  100       0        0       0        0       0         0        0             0               60        10        10       0       0         0       0            0      0          0              // 8pm
    6     7     50     100  100  100       0        0       0        0       0         0        0             0               60        20        20       0       0         0       0            0      0          0            // 10pm

////////////////////////////////////////////////////////////////////////////////////////
// BEACH
////////////////////////////////////////////////////////////////////////////////////////
// Weekday
//
