# Generated by: CFG Studio 2.0.380
# Generated on: 2023-05-24 19:57:59
# File format: GTASA surfinfo.dat
#
# Standard data:
HEDGE LOOSE 0.80 -0.70 DEFAULT SPARKS 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SAND HEDGE
WOOD_CRATES ROAD 1.00 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 WOOD WOOD_CRATES
WOOD_SOLID ROAD 0.99 -0.70 DEFAULT SPARKS 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 WOOD WOOD_SOLID
WOOD_THIN ROAD 0.98 -0.70 DEFAULT SPARKS 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 WOOD WOOD_THIN
GLASS HARD 0.97 -0.70 DEFAULT SPARKS 0 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 SPARKS GLASS
GLASS_WINDOWS_LARGE HARD 0.96 -0.70 DEFAULT SPARKS 0 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 SPARKS GLASS_WINDOWS_LARGE
GLASS_WINDOWS_SMALL HARD 0.95 -0.70 DEFAULT SPARKS 0 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 SPARKS GLASS_WINDOWS_SMALL
EMPTY1 HARD 0.94 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SPARKS EMPTY1
EMPTY2 HARD 0.93 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SPARKS EMPTY2
GARAGE_DOOR HARD 0.92 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 SPARKS GARAGE_DOOR
THICK_METAL_PLATE HARD 0.91 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SPARKS THICK_METAL_PLATE
SCAFFOLD_POLE HARD 0.90 -0.70 DEFAULT SPARKS 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 SPARKS SCAFFOLD_POLE
LAMP_POST HARD 0.89 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 SPARKS LAMP_POST
METAL_GATE HARD 0.88 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SPARKS METAL_GATE
METAL_CHAIN_FENCE HARD 0.87 -0.70 DEFAULT SPARKS 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SPARKS METAL_CHAIN_FENCE
GIRDER HARD 0.86 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SPARKS GIRDER
FIRE_HYDRANT HARD 0.85 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 SPARKS FIRE_HYDRANT
CONTAINER HARD 0.84 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SPARKS CONTAINER
NEWS_VENDOR HARD 0.83 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SPARKS NEWS_VENDOR
WHEELBASE RUBBER 0.82 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 SPARKS WHEELBASE
CARDBOARDBOX LOOSE 0.81 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 WOOD CARDBOARDBOX
PED RUBBER 0.80 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 SPARKS PED
CAR HARD 1.00 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SPARKS CAR
CAR_PANEL HARD 0.99 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SPARKS CAR_PANEL
CAR_MOVINGCOMPONENT HARD 0.98 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SPARKS CAR_MOVINGCOMPONENT
TRANSPARENT_CLOTH HARD 0.97 -0.70 DEFAULT SPARKS 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SPARKS TRANSPARENT_CLOTH
RUBBER RUBBER 0.96 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SPARKS RUBBER
PLASTIC HARD 0.95 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SPARKS PLASTIC
TRANSPARENT_STONE HARD 0.94 -0.70 DEFAULT SPARKS 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SPARKS TRANSPARENT_STONE
WOOD_BENCH ROAD 0.93 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 WOOD WOOD_BENCH
CARPET HARD 0.92 -0.70 DEFAULT SPARKS 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 DUST CARPET
FLOORBOARD WET 0.91 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 WOOD FLOORBOARD
STAIRSWOOD ROAD 0.90 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 WOOD STAIRSWOOD
P_SAND SAND 0.89 -0.70 SANDY SPARKS 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 1 1 SAND P_SAND
P_SAND_DENSE SAND 0.88 -0.70 SANDY SPARKS 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 1 1 SAND P_SAND_DENSE
P_SAND_ARID SAND 0.87 -0.70 SANDY SPARKS 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 1 1 SAND P_SAND_ARID
P_SAND_COMPACT SAND 0.86 -0.70 SANDY SPARKS 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 1 1 SAND P_SAND_COMPACT
P_SAND_ROCKY SAND 0.85 -0.70 SANDY SPARKS 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 1 SAND P_SAND_ROCKY
P_SANDBEACH SAND 0.84 -0.70 SANDY SPARKS 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 1 SAND P_SANDBEACH
P_GRASS_SHORT LOOSE 0.83 -0.70 MUDDY SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 DUST P_GRASS_SHORT
P_GRASS_MEADOW LOOSE 0.82 -0.70 MUDDY SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 DUST P_GRASS_MEADOW
P_GRASS_DRY LOOSE 0.81 -0.70 MUDDY SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 DUST P_GRASS_DRY
P_WOODLAND LOOSE 0.80 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 DUST P_WOODLAND
P_WOODDENSE LOOSE 1.00 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 DUST P_WOODDENSE
P_ROADSIDE LOOSE 0.99 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 DUST P_ROADSIDE
P_ROADSIDEDES LOOSE 0.98 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 DUST P_ROADSIDEDES
P_FLOWERBED LOOSE 0.97 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 DUST P_FLOWERBED
P_WASTEGROUND HARD 0.96 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 DUST P_WASTEGROUND
P_CONCRETE ROAD 0.95 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_CONCRETE
P_OFFICEDESK ROAD 0.94 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_OFFICEDESK
P_711SHELF1 ROAD 0.93 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_711SHELF1
P_711SHELF2 ROAD 0.92 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_711SHELF2
P_711SHELF3 ROAD 0.91 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_711SHELF3
P_RESTUARANTTABLE ROAD 0.90 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_RESTUARANTTABLE
P_BARTABLE ROAD 0.89 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 WOOD P_BARTABLE
P_UNDERWATERLUSH WET 0.88 -0.70 SANDY SPARKS 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 SAND P_UNDERWATERLUSH
P_UNDERWATERBARREN WET 0.87 -0.70 SANDY SPARKS 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 SAND P_UNDERWATERBARREN
P_UNDERWATERCORAL WET 0.86 -0.70 SANDY SPARKS 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 SAND P_UNDERWATERCORAL
P_UNDERWATERDEEP WET 0.85 -0.70 SANDY SPARKS 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 SAND P_UNDERWATERDEEP
P_RIVERBED WET 0.84 -0.70 SANDY SPARKS 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 SAND P_RIVERBED
P_RUBBLE WET 0.83 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_RUBBLE
P_BEDROOMFLOOR WET 0.82 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_BEDROOMFLOOR
P_KIRCHENFLOOR WET 0.81 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_KIRCHENFLOOR
P_LIVINGRMFLOOR WET 0.80 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_LIVINGRMFLOOR
P_CORRIDORFLOOR WET 1.00 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_CORRIDORFLOOR
P_711FLOOR WET 0.99 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_711FLOOR
P_FASTFOODFLOOR WET 0.98 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_FASTFOODFLOOR
P_SKANKYFLOOR WET 0.97 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_SKANKYFLOOR
P_MOUNTAIN LOOSE 0.96 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_MOUNTAIN
P_MARSH LOOSE 0.95 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_MARSH
P_BUSHY LOOSE 0.94 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_BUSHY
P_BUSHYMIX LOOSE 0.93 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_BUSHYMIX
P_BUSHYDRY LOOSE 0.92 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 SPARKS P_BUSHYDRY
P_BUSHYMID LOOSE 0.91 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_BUSHYMID
P_GRASSWEEFLOWERS LOOSE 0.90 -0.70 MUDDY SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 DUST P_GRASSWEEFLOWERS
P_GRASSDRYTALL LOOSE 0.89 -0.70 MUDDY SPARKS 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 DUST P_GRASSDRYTALL
P_GRASSLUSHTALL LOOSE 0.88 -0.70 MUDDY SPARKS 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 DUST P_GRASSLUSHTALL
P_GRASSGRNMIX LOOSE 0.87 -0.70 MUDDY SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 DUST P_GRASSGRNMIX
P_GRASSBRNMIX LOOSE 0.86 -0.70 MUDDY SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 DUST P_GRASSBRNMIX
P_GRASSLOW LOOSE 0.85 -0.70 MUDDY SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 DUST P_GRASSLOW
P_GRASSROCKY LOOSE 0.84 -0.70 MUDDY SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 DUST P_GRASSROCKY
P_GRASSSMALLTREES LOOSE 0.83 -0.70 MUDDY SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 DUST P_GRASSSMALLTREES
P_DIRTROCKY LOOSE 0.82 -0.70 MUDDY SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 DUST P_DIRTROCKY
P_DIRTWEEDS LOOSE 0.81 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 DUST P_DIRTWEEDS
P_GRASSWEEDS LOOSE 0.80 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 DUST P_GRASSWEEDS
P_RIVEREDGE WET 1.00 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 DUST P_RIVEREDGE
P_POOLSIDE ROAD 0.99 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 DUST P_POOLSIDE
